Function,InitDistanceToFlag,BotType,ShotsTaken,Put,DistanceAfterFirstShot,FinalDistance,CalculationTimeAveragePerShot
0.005933664877852622 * sin ( -0.006023358943067007 * x ^ 3 ) - -0.005278095156846915 * x ^ 1 + 10,13.832621179362151,Random,10,false,1.4111377723383967E7,5.37219341908323E7,7450.0
0.008773419098847162 * tan ( -0.002250876267363451 * x ^ 1 - 0.009342100919515466 * y ^ 1 ) * -0.00429612477276655 * y ^ 3 + 10,16.60704810304267,BasicAI,10,false,4.619721665249002,0.714814052383096,7770.0
0.008773419098847162 * tan ( -0.002250876267363451 * x ^ 1 - 0.009342100919515466 * y ^ 1 ) * -0.00429612477276655 * y ^ 3 + 10,16.60704810304267,NewAI,10,false,0.46801730719949935,0.724227713315236,478900.0
0.008773419098847162 * tan ( -0.002250876267363451 * x ^ 1 - 0.009342100919515466 * y ^ 1 ) * -0.00429612477276655 * y ^ 3 + 10,16.60704810304267,Random,10,false,16.60704810304267,16.60704810304267,980.0
0.004543148220998622 * x ^ 6 + 0.009793671751534389 * sqrt ( 0.002697365808588883 * x ^ 1 ) * 4.900933411899522E-4 * x ^ 2 + 10,6.204367357217054,BasicAI,10,false,1.199536762241237E41,1.199536762241237E41,16130.0
0.004543148220998622 * x ^ 6 + 0.009793671751534389 * sqrt ( 0.002697365808588883 * x ^ 1 ) * 4.900933411899522E-4 * x ^ 2 + 10,6.204367357217054,NewAI,10,false,NaN,NaN,296880.0
0.004543148220998622 * x ^ 6 + 0.009793671751534389 * sqrt ( 0.002697365808588883 * x ^ 1 ) * 4.900933411899522E-4 * x ^ 2 + 10,6.204367357217054,Random,10,false,9.01981743595271E33,9.01981743595271E33,7570.0
-0.006476573928040868 * y ^ 1 - 0.0027527503760708736 * sinh ( 0.009718540850216131 * x ^ 1 ) + 10,2.4143060968066257,BasicAI,10,false,2.9073154020971317,4.267368662076059,8350.0
-0.006476573928040868 * y ^ 1 - 0.0027527503760708736 * sinh ( 0.009718540850216131 * x ^ 1 ) + 10,2.4143060968066257,NewAI,10,false,6.340722106335312,6.332818028532197,512040.0
-0.006476573928040868 * y ^ 1 - 0.0027527503760708736 * sinh ( 0.009718540850216131 * x ^ 1 ) + 10,2.4143060968066257,Random,10,false,2.4143060968066257,3008.4894767142614,1090.0
0.0029554585244149357 * y ^ 2 ^ 4 + 0.00661111133910952 * tanh ( -9.50958063241587E-4 * x ^ 2 ) + 10,12.05607810057558,BasicAI,10,false,NaN,NaN,8800.0
0.0029554585244149357 * y ^ 2 ^ 4 + 0.00661111133910952 * tanh ( -9.50958063241587E-4 * x ^ 2 ) + 10,12.05607810057558,NewAI,10,false,NaN,NaN,337150.0
0.0029554585244149357 * y ^ 2 ^ 4 + 0.00661111133910952 * tanh ( -9.50958063241587E-4 * x ^ 2 ) + 10,12.05607810057558,Random,10,false,NaN,NaN,8780.0
0.007036764354554983 * x ^ 1 - 0.0014835188068145965 * atan ( 0.0032367048745740312 * x ^ 2 ) + 10,4.875617055326971,BasicAI,10,false,6.549748924972304,4.519632831151962,8140.0
0.007036764354554983 * x ^ 1 - 0.0014835188068145965 * atan ( 0.0032367048745740312 * x ^ 2 ) + 10,4.875617055326971,NewAI,10,false,6.874493098581319,6.90869133524662,337460.0
0.007036764354554983 * x ^ 1 - 0.0014835188068145965 * atan ( 0.0032367048745740312 * x ^ 2 ) + 10,4.875617055326971,Random,10,false,4.875617055326971,3.487084040800109E7,6650.0
-0.00547784570857357 * y ^ 4 + 0.004597244911441039 * tanh ( -0.005850336922156292 * x ^ 1 ) * 0.006922114329356778 * x ^ 1 + 10,15.685479986596908,BasicAI,10,false,15.685479986596908,15.685479986596908,1850.0
-0.00547784570857357 * y ^ 4 + 0.004597244911441039 * tanh ( -0.005850336922156292 * x ^ 1 ) * 0.006922114329356778 * x ^ 1 + 10,15.685479986596908,NewAI,10,false,15.685479986596908,15.685479986596908,695980.0
-0.00547784570857357 * y ^ 4 + 0.004597244911441039 * tanh ( -0.005850336922156292 * x ^ 1 ) * 0.006922114329356778 * x ^ 1 + 10,15.685479986596908,Random,10,false,15.685479986596908,15.685479986596908,820.0
0.0035268985457716394 * sin ( 6.603809406343663E-4 * y ^ 4 - 0.002900969840379085 * y ^ 1 * -0.00795997725350702 * x ^ 3 ) + 10,9.321574895290846,BasicAI,3,true,0.7351237247814322,0.010597671811684469,7066.666666666667
0.0035268985457716394 * sin ( 6.603809406343663E-4 * y ^ 4 - 0.002900969840379085 * y ^ 1 * -0.00795997725350702 * x ^ 3 ) + 10,9.321574895290846,NewAI,2,true,0.027722164273113047,0.001258159404004028,563100.0
0.0035268985457716394 * sin ( 6.603809406343663E-4 * y ^ 4 - 0.002900969840379085 * y ^ 1 * -0.00795997725350702 * x ^ 3 ) + 10,9.321574895290846,Random,10,false,3.88535665475807E7,4.214809916967478E7,7740.0
-0.0038699320311884468 * x ^ 1 * -0.003638631776137545 * x ^ 1 - 0.0029381823102286085 * x ^ 1 + 9.41614967573372E-4 * x ^ 1 + 10,11.058809164043502,BasicAI,10,false,2.7288223946216568,1.444069608700431,6900.0
-0.0038699320311884468 * x ^ 1 * -0.003638631776137545 * x ^ 1 - 0.0029381823102286085 * x ^ 1 + 9.41614967573372E-4 * x ^ 1 + 10,11.058809164043502,NewAI,10,false,0.9720617572323546,2.156215346554074,546430.0
-0.0038699320311884468 * x ^ 1 * -0.003638631776137545 * x ^ 1 - 0.0029381823102286085 * x ^ 1 + 9.41614967573372E-4 * x ^ 1 + 10,11.058809164043502,Random,10,false,1001721.8640972888,4.1662262830248654E7,8520.0
0.00496784873271318 * cosh ( -0.0037299101536580124 * x ^ 1 - 0.004263252890837368 * y ^ 1 ) ^ 5 + -0.004489252293207879 * y ^ 2 + 10,6.862015980874288,BasicAI,10,false,6.862015980874288,6.862015980874288,10020.0
0.00496784873271318 * cosh ( -0.0037299101536580124 * x ^ 1 - 0.004263252890837368 * y ^ 1 ) ^ 5 + -0.004489252293207879 * y ^ 2 + 10,6.862015980874288,NewAI,10,false,6.862015980874288,6.862015980874288,714690.0
0.00496784873271318 * cosh ( -0.0037299101536580124 * x ^ 1 - 0.004263252890837368 * y ^ 1 ) ^ 5 + -0.004489252293207879 * y ^ 2 + 10,6.862015980874288,Random,10,false,6.862015980874288,6.862015980874288,960.0
0.009739728103147095 * log ( 7.09033992811885E-4 * x ^ 1 ) * 0.005139999407854204 * x ^ 1 + 10,16.008949347459726,BasicAI,3,true,4.000855925643071,0.004653381547485219,29233.333333333332
0.009739728103147095 * log ( 7.09033992811885E-4 * x ^ 1 ) * 0.005139999407854204 * x ^ 1 + 10,16.008949347459726,NewAI,2,true,0.11243348369795775,0.0025620579499074344,627550.0
0.009739728103147095 * log ( 7.09033992811885E-4 * x ^ 1 ) * 0.005139999407854204 * x ^ 1 + 10,16.008949347459726,Random,10,false,16.008949347459726,4.450085283116597E7,7570.0
-0.005578385345020845 * x ^ 1 - 0.0093598702504539 * tanh ( 0.007567824247861659 * y ^ 2 ) * 0.0026130315582440222 * x ^ 1 + 10,15.203003114873068,BasicAI,10,false,5.417429915051064,7.233591480781053,8270.0
-0.005578385345020845 * x ^ 1 - 0.0093598702504539 * tanh ( 0.007567824247861659 * y ^ 2 ) * 0.0026130315582440222 * x ^ 1 + 10,15.203003114873068,NewAI,10,false,5.448400153981246,5.462855821997835,670110.0
-0.005578385345020845 * x ^ 1 - 0.0093598702504539 * tanh ( 0.007567824247861659 * y ^ 2 ) * 0.0026130315582440222 * x ^ 1 + 10,15.203003114873068,Random,10,false,2.5792341890838902E7,3.4467095250955895E7,11390.0
0.007896395667378014 * sqrt ( 0.003945216743324189 * x ^ 2 ) + -0.0011871021980150941 * y ^ 1 ^ 4 + -0.006352030885406656 * x ^ 1 + 10,13.147656266321812,BasicAI,10,false,7.563072751023674,7.802653048113938,8360.0
0.007896395667378014 * sqrt ( 0.003945216743324189 * x ^ 2 ) + -0.0011871021980150941 * y ^ 1 ^ 4 + -0.006352030885406656 * x ^ 1 + 10,13.147656266321812,NewAI,10,false,2.765442070873048,5.84123267283254,480670.0
0.007896395667378014 * sqrt ( 0.003945216743324189 * x ^ 2 ) + -0.0011871021980150941 * y ^ 1 ^ 4 + -0.006352030885406656 * x ^ 1 + 10,13.147656266321812,Random,10,false,13.147656266321812,1.3333178372707995E7,2440.0
0.009055832490897376 * sqrt ( 0.0054255217734488605 * y ^ 6 * -0.006441673648542603 * x ^ 1 ^ 5 + 0.004909716721132917 * x ^ 1 ) + 10,3.9879042306021923,BasicAI,10,false,2.966843929130479,3.106858531398468,6590.0
0.009055832490897376 * sqrt ( 0.0054255217734488605 * y ^ 6 * -0.006441673648542603 * x ^ 1 ^ 5 + 0.004909716721132917 * x ^ 1 ) + 10,3.9879042306021923,NewAI,10,false,2.6187764895247887,3.115848640293879,616080.0
0.009055832490897376 * sqrt ( 0.0054255217734488605 * y ^ 6 * -0.006441673648542603 * x ^ 1 ^ 5 + 0.004909716721132917 * x ^ 1 ) + 10,3.9879042306021923,Random,10,false,7.215742294838327E22,7.215742294838327E22,2530.0
0.006394460270416445 * abs ( -0.004672057870491116 * y ^ 2 ) ^ 2 + -0.008176752595564687 * x ^ 1 + 0.009742969026074973 * y ^ 3 ^ 2 + -4.359284821392673E-4 * y ^ 1 + 10,13.97510264687606,BasicAI,10,false,13.97510264687606,13.97510264687606,26420.0
0.006394460270416445 * abs ( -0.004672057870491116 * y ^ 2 ) ^ 2 + -0.008176752595564687 * x ^ 1 + 0.009742969026074973 * y ^ 3 ^ 2 + -4.359284821392673E-4 * y ^ 1 + 10,13.97510264687606,NewAI,10,false,13.97510264687606,13.97510264687606,1007920.0
0.006394460270416445 * abs ( -0.004672057870491116 * y ^ 2 ) ^ 2 + -0.008176752595564687 * x ^ 1 + 0.009742969026074973 * y ^ 3 ^ 2 + -4.359284821392673E-4 * y ^ 1 + 10,13.97510264687606,Random,10,false,13.97510264687606,13.97510264687606,810.0
0.0010564930537472616 * log ( 5.098836407286667E-4 * y ^ 5 + 0.005072016176399876 * x ^ 1 * -0.007207954365466589 * y ^ 2 ) + 10,13.063254620998324,BasicAI,10,false,5.417796733556314,1.1338863606939245,6160.0
0.0010564930537472616 * log ( 5.098836407286667E-4 * y ^ 5 + 0.005072016176399876 * x ^ 1 * -0.007207954365466589 * y ^ 2 ) + 10,13.063254620998324,NewAI,10,false,1.4532828537828317,1.0914453076176858,442380.0
0.0010564930537472616 * log ( 5.098836407286667E-4 * y ^ 5 + 0.005072016176399876 * x ^ 1 * -0.007207954365466589 * y ^ 2 ) + 10,13.063254620998324,Random,10,false,3985316.350588349,5.581461423352539E7,2510.0
0.007040253650513145 * cosh ( 0.0023142631845097226 * x ^ 1 * -0.006225043022146631 * y ^ 1 - 0.002022165418529037 * x ^ 3 ) + 10,5.382688815352048,BasicAI,2,true,0.10696083195499956,0.008164596129994619,8650.0
0.007040253650513145 * cosh ( 0.0023142631845097226 * x ^ 1 * -0.006225043022146631 * y ^ 1 - 0.002022165418529037 * x ^ 3 ) + 10,5.382688815352048,NewAI,1,true,0.018650189642295725,0.018650189642295725,657300.0
0.007040253650513145 * cosh ( 0.0023142631845097226 * x ^ 1 * -0.006225043022146631 * y ^ 1 - 0.002022165418529037 * x ^ 3 ) + 10,5.382688815352048,Random,10,false,NaN,NaN,2640.0
8.489666545544394E-4 * log ( -0.005610113466033651 * y ^ 2 + 0.009854039986249844 * x ^ 1 ) + 10,8.798538915393483,BasicAI,5,true,1.3479879826016907,0.00660467008597634,1880.0
8.489666545544394E-4 * log ( -0.005610113466033651 * y ^ 2 + 0.009854039986249844 * x ^ 1 ) + 10,8.798538915393483,NewAI,1,true,0.013278615972720922,0.013278615972720922,331400.0
8.489666545544394E-4 * log ( -0.005610113466033651 * y ^ 2 + 0.009854039986249844 * x ^ 1 ) + 10,8.798538915393483,Random,10,false,3607439.294197677,5.399353181883244E7,2790.0
0.002446110084363371 * cos ( -0.009014117874371645 * x ^ 7 * 0.0050846329612465446 * x ^ 3 ) + 10,6.900921282695305,BasicAI,10,false,5.4691869449790005,8.389394577096969,12780.0
0.002446110084363371 * cos ( -0.009014117874371645 * x ^ 7 * 0.0050846329612465446 * x ^ 3 ) + 10,6.900921282695305,NewAI,10,false,4.596699067128404,3695.718724094925,450110.0
0.002446110084363371 * cos ( -0.009014117874371645 * x ^ 7 * 0.0050846329612465446 * x ^ 3 ) + 10,6.900921282695305,Random,10,false,1.3633934362081854E7,2.6234776130695686E7,2580.0
5.935353362573947E-4 * x ^ 1 * 0.0016350954305410358 * sqrt ( -0.0043492008311024595 * x ^ 4 * -0.007028337120131306 * x ^ 4 ^ 3 + 0.00916180547558303 * y ^ 5 ) + 10,14.866460096330329,BasicAI,10,false,14.866460096330329,14.866460096330329,2470.0
5.935353362573947E-4 * x ^ 1 * 0.0016350954305410358 * sqrt ( -0.0043492008311024595 * x ^ 4 * -0.007028337120131306 * x ^ 4 ^ 3 + 0.00916180547558303 * y ^ 5 ) + 10,14.866460096330329,NewAI,10,false,14.866460096330329,14.866460096330329,665220.0
5.935353362573947E-4 * x ^ 1 * 0.0016350954305410358 * sqrt ( -0.0043492008311024595 * x ^ 4 * -0.007028337120131306 * x ^ 4 ^ 3 + 0.00916180547558303 * y ^ 5 ) + 10,14.866460096330329,Random,10,false,14.866460096330329,14.866460096330329,290.0
0.009913135586266763 * cos ( 0.00955536206700381 * x ^ 1 ) + 0.0064092503239535385 * x ^ 1 + 0.002268737098210173 * x ^ 1 ^ 2 + -0.007381046718132591 * y ^ 3 + 10,8.974538646492839,BasicAI,10,false,8.974538646492839,8.974538646492839,2450.0
0.009913135586266763 * cos ( 0.00955536206700381 * x ^ 1 ) + 0.0064092503239535385 * x ^ 1 + 0.002268737098210173 * x ^ 1 ^ 2 + -0.007381046718132591 * y ^ 3 + 10,8.974538646492839,NewAI,10,false,8.2798178879497,8.214576103948925,684660.0
0.009913135586266763 * cos ( 0.00955536206700381 * x ^ 1 ) + 0.0064092503239535385 * x ^ 1 + 0.002268737098210173 * x ^ 1 ^ 2 + -0.007381046718132591 * y ^ 3 + 10,8.974538646492839,Random,10,false,8.974538646492839,8.974538646492839,900.0
0.004131498701207544 * sqrt ( 0.00555993651908232 * y ^ 1 - -0.005174008731282587 * y ^ 1 + -0.001092049803862053 * x ^ 1 ) * -0.006888106912139013 * y ^ 1 + 10,7.701212788574668,BasicAI,2,true,0.6651508215170359,0.007510215555785352,5300.0
0.004131498701207544 * sqrt ( 0.00555993651908232 * y ^ 1 - -0.005174008731282587 * y ^ 1 + -0.001092049803862053 * x ^ 1 ) * -0.006888106912139013 * y ^ 1 + 10,7.701212788574668,NewAI,2,true,0.031862462259461724,0.001414536891164713,531550.0
0.004131498701207544 * sqrt ( 0.00555993651908232 * y ^ 1 - -0.005174008731282587 * y ^ 1 + -0.001092049803862053 * x ^ 1 ) * -0.006888106912139013 * y ^ 1 + 10,7.701212788574668,Random,10,false,7.701212788574668,2.9481877932808675E7,2210.0
-0.00504697241419256 * x ^ 2 + 0.007323072219325531 * cosh ( 0.0025228356278023155 * x ^ 1 ) * 0.0010194610413299344 * x ^ 3 - -0.0029561354731731516 * x ^ 7 + 10,10.450009680941399,BasicAI,10,false,10.450009680941399,10.450009680941399,2830.0
-0.00504697241419256 * x ^ 2 + 0.007323072219325531 * cosh ( 0.0025228356278023155 * x ^ 1 ) * 0.0010194610413299344 * x ^ 3 - -0.0029561354731731516 * x ^ 7 + 10,10.450009680941399,NewAI,10,false,10.450009680941399,10.450009680941399,759430.0
-0.00504697241419256 * x ^ 2 + 0.007323072219325531 * cosh ( 0.0025228356278023155 * x ^ 1 ) * 0.0010194610413299344 * x ^ 3 - -0.0029561354731731516 * x ^ 7 + 10,10.450009680941399,Random,10,false,10.450009680941399,10.450009680941399,300.0
-0.007910039580628499 * y ^ 2 + 0.004831611223182236 * tanh ( 2.4260820648977055E-4 * y ^ 1 ) + 10,18.869597144842274,BasicAI,10,false,18.869597144842274,18.869597144842274,1840.0
-0.007910039580628499 * y ^ 2 + 0.004831611223182236 * tanh ( 2.4260820648977055E-4 * y ^ 1 ) + 10,18.869597144842274,NewAI,10,false,18.869597144842274,18.869597144842274,458100.0
-0.007910039580628499 * y ^ 2 + 0.004831611223182236 * tanh ( 2.4260820648977055E-4 * y ^ 1 ) + 10,18.869597144842274,Random,10,false,18.869597144842274,18.869597144842274,280.0
-0.007840609716029618 * x ^ 1 - 0.0015999745351259998 * x ^ 2 + 0.0021180285537403267 * x ^ 3 ^ 3 + -0.0022817218337302394 * y ^ 3 + 10,10.522825249024491,BasicAI,10,false,10.522825249024491,10.522825249024491,850.0
-0.007840609716029618 * x ^ 1 - 0.0015999745351259998 * x ^ 2 + 0.0021180285537403267 * x ^ 3 ^ 3 + -0.0022817218337302394 * y ^ 3 + 10,10.522825249024491,NewAI,10,false,10.522825249024491,10.522825249024491,568990.0
-0.007840609716029618 * x ^ 1 - 0.0015999745351259998 * x ^ 2 + 0.0021180285537403267 * x ^ 3 ^ 3 + -0.0022817218337302394 * y ^ 3 + 10,10.522825249024491,Random,10,false,10.522825249024491,10.522825249024491,730.0
7.011069741061748E-4 * sinh ( -0.006625644479944184 * x ^ 2 * 0.002542816056533549 * y ^ 1 ) * 1.4685186194151378E-4 * x ^ 1 + 10,12.317149356031175,BasicAI,3,true,1.6167626453013355,0.004739328529750034,4433.333333333333
7.011069741061748E-4 * sinh ( -0.006625644479944184 * x ^ 2 * 0.002542816056533549 * y ^ 1 ) * 1.4685186194151378E-4 * x ^ 1 + 10,12.317149356031175,NewAI,2,true,0.06151514421327426,0.0018809608015236217,590150.0
