Function,InitDistanceToFlag,BotType,ShotsTaken,Put,DistanceAfterFirstShot,FinalDistance,CalculationTimeAveragePerShot
0.002298039534837254 * sin ( 0.0037328500751877425 * y ^ 2 ^ 2 + -0.004868482457135678 * x ^ 1 * 0.0011372925248013476 * x ^ 1 ) + 10,2.9086170916857244,BasicAI,3,true,0.5761954748519938,0.0025923105379839243,2600.0
0.002298039534837254 * sin ( 0.0037328500751877425 * y ^ 2 ^ 2 + -0.004868482457135678 * x ^ 1 * 0.0011372925248013476 * x ^ 1 ) + 10,2.9086170916857244,NewAI,2,true,0.17966871862208358,0.007665823221531077,12300.0
0.002298039534837254 * sin ( 0.0037328500751877425 * y ^ 2 ^ 2 + -0.004868482457135678 * x ^ 1 * 0.0011372925248013476 * x ^ 1 ) + 10,2.9086170916857244,Random,10,false,1582744.7356841872,6.240159653143204E7,2580.0
-0.007941143187715084 * y ^ 3 ^ 4 + 0.0028720954394260956 * atan ( -0.002297640864922693 * x ^ 1 ) + 10,14.944397703321393,BasicAI,10,false,14.944397703321393,14.944397703321393,1910.0
-0.007941143187715084 * y ^ 3 ^ 4 + 0.0028720954394260956 * atan ( -0.002297640864922693 * x ^ 1 ) + 10,14.944397703321393,NewAI,10,false,14.944397703321393,14.944397703321393,14260.0
-0.007941143187715084 * y ^ 3 ^ 4 + 0.0028720954394260956 * atan ( -0.002297640864922693 * x ^ 1 ) + 10,14.944397703321393,Random,10,false,14.944397703321393,14.944397703321393,690.0
0.009962178815554312 * y ^ 6 * -0.006635493202241386 * y ^ 3 + 0.0015369462711903215 * x ^ 2 + 10,13.615218603322795,BasicAI,10,false,13.615218603322795,13.615218603322795,1820.0
0.009962178815554312 * y ^ 6 * -0.006635493202241386 * y ^ 3 + 0.0015369462711903215 * x ^ 2 + 10,13.615218603322795,NewAI,10,false,13.615218603322795,13.615218603322795,9990.0
0.009962178815554312 * y ^ 6 * -0.006635493202241386 * y ^ 3 + 0.0015369462711903215 * x ^ 2 + 10,13.615218603322795,Random,10,false,13.615218603322795,13.615218603322795,640.0
4.3008548655496193E-4 * abs ( -0.009142823636303104 * x ^ 1 ) - -0.006446187728206873 * y ^ 1 + 10,13.738958843239711,BasicAI,10,false,3.731735057276185,4.238199876028177,3030.0
4.3008548655496193E-4 * abs ( -0.009142823636303104 * x ^ 1 ) - -0.006446187728206873 * y ^ 1 + 10,13.738958843239711,NewAI,10,false,6.399327129330709,6.508160594773701,10120.0
4.3008548655496193E-4 * abs ( -0.009142823636303104 * x ^ 1 ) - -0.006446187728206873 * y ^ 1 + 10,13.738958843239711,Random,10,false,13.738958843239711,5.601734102376103E7,3070.0
-0.007074047042926919 * y ^ 1 ^ 3 + 0.00406183148928729 * atan ( -0.0041591640504644 * y ^ 1 - -0.00920622608946659 * y ^ 1 ) + 10,13.652830400131633,BasicAI,10,false,6.464031075645913,7.760504610133842,3830.0
-0.007074047042926919 * y ^ 1 ^ 3 + 0.00406183148928729 * atan ( -0.0041591640504644 * y ^ 1 - -0.00920622608946659 * y ^ 1 ) + 10,13.652830400131633,NewAI,10,false,4.307575352150087,7.2160158642916,16150.0
-0.007074047042926919 * y ^ 1 ^ 3 + 0.00406183148928729 * atan ( -0.0041591640504644 * y ^ 1 - -0.00920622608946659 * y ^ 1 ) + 10,13.652830400131633,Random,10,false,13.652830400131633,4.7245790913229994E7,2510.0
-7.705737247280043E-4 * x ^ 4 ^ 2 + 0.008058369113968044 * x ^ 1 * -0.009648158816912906 * x ^ 3 - 0.004150967124921508 * x ^ 1 + 10,18.08155301423163,BasicAI,10,false,18.08155301423163,18.08155301423163,1670.0
-7.705737247280043E-4 * x ^ 4 ^ 2 + 0.008058369113968044 * x ^ 1 * -0.009648158816912906 * x ^ 3 - 0.004150967124921508 * x ^ 1 + 10,18.08155301423163,NewAI,10,false,18.08155301423163,18.08155301423163,15580.0
-7.705737247280043E-4 * x ^ 4 ^ 2 + 0.008058369113968044 * x ^ 1 * -0.009648158816912906 * x ^ 3 - 0.004150967124921508 * x ^ 1 + 10,18.08155301423163,Random,10,false,18.08155301423163,18.08155301423163,470.0
0.0014258606835191967 * x ^ 2 - 0.004045205884497998 * y ^ 1 * -0.007003365610542742 * x ^ 1 + 10,16.033577538317385,BasicAI,10,false,1.85669195380058,1.2282211382439605,3290.0
0.0014258606835191967 * x ^ 2 - 0.004045205884497998 * y ^ 1 * -0.007003365610542742 * x ^ 1 + 10,16.033577538317385,NewAI,10,false,1.1015189433350852,1.2172100217851598,10190.0
0.0014258606835191967 * x ^ 2 - 0.004045205884497998 * y ^ 1 * -0.007003365610542742 * x ^ 1 + 10,16.033577538317385,Random,10,false,16.033577538317385,16.033577538317385,1080.0
-0.006965652677242612 * x ^ 1 - 0.007222022221815211 * cos ( -0.0028109662269746915 * x ^ 2 ) + 10,9.083520063676115,BasicAI,10,false,3.1076485895229835,8.573911921648664,3200.0
-0.006965652677242612 * x ^ 1 - 0.007222022221815211 * cos ( -0.0028109662269746915 * x ^ 2 ) + 10,9.083520063676115,NewAI,10,false,3.197023934283677,6.777582826542573,9470.0
-0.006965652677242612 * x ^ 1 - 0.007222022221815211 * cos ( -0.0028109662269746915 * x ^ 2 ) + 10,9.083520063676115,Random,10,false,9.083520063676115,2.1864219916038584E7,3690.0
6.486718578396377E-4 * tanh ( 0.0028097160420415524 * y ^ 1 - 0.007439755209986252 * x ^ 1 ) + 10,12.231383225119036,BasicAI,2,true,0.611178671949995,0.008719026698796428,2900.0
6.486718578396377E-4 * tanh ( 0.0028097160420415524 * y ^ 1 - 0.007439755209986252 * x ^ 1 ) + 10,12.231383225119036,NewAI,2,true,0.21548750014088883,0.007060236551903967,9600.0
6.486718578396377E-4 * tanh ( 0.0028097160420415524 * y ^ 1 - 0.007439755209986252 * x ^ 1 ) + 10,12.231383225119036,Random,10,false,4774197.396043935,4.753043041365182E7,3490.0
0.0026050346252733904 * tan ( -0.0053385998880868535 * y ^ 1 ) * 0.007454127818165866 * x ^ 1 + 10,18.97538551308448,BasicAI,3,true,3.079344859767426,0.006138230980503539,1866.6666666666667
0.0026050346252733904 * tan ( -0.0053385998880868535 * y ^ 1 ) * 0.007454127818165866 * x ^ 1 + 10,18.97538551308448,NewAI,3,true,1.0242787060599947,0.0019474937250471259,9200.0
0.0026050346252733904 * tan ( -0.0053385998880868535 * y ^ 1 ) * 0.007454127818165866 * x ^ 1 + 10,18.97538551308448,Random,10,false,18.97538551308448,18.97538551308448,540.0
-0.007661162550069933 * y ^ 2 + 9.428731893408771E-4 * sinh ( -0.0038155632525491714 * y ^ 5 * -0.0033270060806854084 * y ^ 3 ) * -0.006650637542944782 * x ^ 1 + 10,8.26773067371837,BasicAI,10,false,5.155207036627172,4.779289164004781,3900.0
-0.007661162550069933 * y ^ 2 + 9.428731893408771E-4 * sinh ( -0.0038155632525491714 * y ^ 5 * -0.0033270060806854084 * y ^ 3 ) * -0.006650637542944782 * x ^ 1 + 10,8.26773067371837,NewAI,10,false,4.963217357542425,4.810146028823713,15860.0
-0.007661162550069933 * y ^ 2 + 9.428731893408771E-4 * sinh ( -0.0038155632525491714 * y ^ 5 * -0.0033270060806854084 * y ^ 3 ) * -0.006650637542944782 * x ^ 1 + 10,8.26773067371837,Random,10,false,8.26773067371837,NaN,2930.0
0.0037198105086104784 * abs ( -0.006512702973537862 * x ^ 1 ) + -0.0028151440977153275 * x ^ 1 * -0.0013467895034401712 * y ^ 2 + 10,7.005297480086135,BasicAI,2,true,0.4515387640629933,0.009008200458772542,2750.0
0.0037198105086104784 * abs ( -0.006512702973537862 * x ^ 1 ) + -0.0028151440977153275 * x ^ 1 * -0.0013467895034401712 * y ^ 2 + 10,7.005297480086135,NewAI,2,true,0.15519711457759305,0.005577963854502948,8200.0
0.0037198105086104784 * abs ( -0.006512702973537862 * x ^ 1 ) + -0.0028151440977153275 * x ^ 1 * -0.0013467895034401712 * y ^ 2 + 10,7.005297480086135,Random,10,false,7.005297480086135,7.005297480086135,580.0
0.0034144060254877808 * x ^ 1 + 0.0035057357101327836 * y ^ 1 + 0.005538113769804012 * x ^ 1 + 0.009449272504558093 * x ^ 1 + 10,16.01965050115681,BasicAI,10,false,30.318819503264983,36.798741020213605,3890.0
0.0034144060254877808 * x ^ 1 + 0.0035057357101327836 * y ^ 1 + 0.005538113769804012 * x ^ 1 + 0.009449272504558093 * x ^ 1 + 10,16.01965050115681,NewAI,10,false,28.55172889046364,28.809463041742173,15760.0
0.0034144060254877808 * x ^ 1 + 0.0035057357101327836 * y ^ 1 + 0.005538113769804012 * x ^ 1 + 0.009449272504558093 * x ^ 1 + 10,16.01965050115681,Random,10,false,16.01965050115681,2.820030162661156E7,2880.0
-0.006624790611186126 * x ^ 1 - -0.0018617639504945782 * y ^ 1 ^ 4 + 0.0063824056299789525 * y ^ 1 + 10,9.114834093143093,BasicAI,10,false,6.061744590795387,10.5506895512485,3660.0
-0.006624790611186126 * x ^ 1 - -0.0018617639504945782 * y ^ 1 ^ 4 + 0.0063824056299789525 * y ^ 1 + 10,9.114834093143093,NewAI,10,false,5.252737387852896,10.35737803345429,14750.0
-0.006624790611186126 * x ^ 1 - -0.0018617639504945782 * y ^ 1 ^ 4 + 0.0063824056299789525 * y ^ 1 + 10,9.114834093143093,Random,10,false,1.0949284249966776E7,3.651616008532897E7,3330.0
1.6873156176078652E-4 * cos ( 0.0012517048859046842 * y ^ 1 ^ 2 + 0.002881469315476434 * y ^ 1 - 0.006078225165210934 * x ^ 1 + -0.006744230394736441 * x ^ 1 ) + 10,8.980586244356898,BasicAI,3,true,2.2296755744320764,0.0037836269717221728,2466.6666666666665
1.6873156176078652E-4 * cos ( 0.0012517048859046842 * y ^ 1 ^ 2 + 0.002881469315476434 * y ^ 1 - 0.006078225165210934 * x ^ 1 + -0.006744230394736441 * x ^ 1 ) + 10,8.980586244356898,NewAI,3,true,0.6483312254437528,0.0018018222911722966,18033.333333333332
1.6873156176078652E-4 * cos ( 0.0012517048859046842 * y ^ 1 ^ 2 + 0.002881469315476434 * y ^ 1 - 0.006078225165210934 * x ^ 1 + -0.006744230394736441 * x ^ 1 ) + 10,8.980586244356898,Random,10,false,3.585704319463784E7,1.598400934446144E7,2890.0
0.005550701979195302 * y ^ 1 + -0.006217571248593215 * x ^ 1 + 10,13.49296334862531,BasicAI,10,false,6.098209942433779,8.19564207535107,3250.0
0.005550701979195302 * y ^ 1 + -0.006217571248593215 * x ^ 1 + 10,13.49296334862531,NewAI,10,false,7.990332978025962,8.153103305858119,9420.0
0.005550701979195302 * y ^ 1 + -0.006217571248593215 * x ^ 1 + 10,13.49296334862531,Random,10,false,2.0929127072780598E7,3.979663286332844E7,3560.0
-0.007474552922623437 * x ^ 2 - 0.0070976090295528215 * x ^ 1 + 0.001995111740259128 * log ( -0.008851707244391062 * x ^ 4 ) + 10,9.71618570791523,BasicAI,10,false,9.71618570791523,9.71618570791523,1440.0
-0.007474552922623437 * x ^ 2 - 0.0070976090295528215 * x ^ 1 + 0.001995111740259128 * log ( -0.008851707244391062 * x ^ 4 ) + 10,9.71618570791523,NewAI,10,false,9.71618570791523,9.71618570791523,11730.0
-0.007474552922623437 * x ^ 2 - 0.0070976090295528215 * x ^ 1 + 0.001995111740259128 * log ( -0.008851707244391062 * x ^ 4 ) + 10,9.71618570791523,Random,10,false,9.71618570791523,9.71618570791523,950.0
0.0059950391016039386 * y ^ 1 + -0.0093696554606286 * y ^ 1 + 5.421333311982557E-4 * log10 ( 0.002251828816989707 * x ^ 1 ) + 10,8.809457496636725,BasicAI,10,false,1.2585684727105002,2.256126149112202,3650.0
0.0059950391016039386 * y ^ 1 + -0.0093696554606286 * y ^ 1 + 5.421333311982557E-4 * log10 ( 0.002251828816989707 * x ^ 1 ) + 10,8.809457496636725,NewAI,10,false,1.4222356699235992,3.5882407622903556,13530.0
0.0059950391016039386 * y ^ 1 + -0.0093696554606286 * y ^ 1 + 5.421333311982557E-4 * log10 ( 0.002251828816989707 * x ^ 1 ) + 10,8.809457496636725,Random,10,false,1.0073897261908513E7,3.787592243025977E7,3640.0
-0.0048169003791238155 * x ^ 1 + 0.00833995351059113 * cosh ( 6.011506415928258E-4 * y ^ 1 * 0.004808152665670783 * y ^ 7 ) + 0.004715403627953481 * y ^ 2 + 10,2.9625531338832047,BasicAI,10,false,7.04244535712579,7.335208778915967,3630.0
-0.0048169003791238155 * x ^ 1 + 0.00833995351059113 * cosh ( 6.011506415928258E-4 * y ^ 1 * 0.004808152665670783 * y ^ 7 ) + 0.004715403627953481 * y ^ 2 + 10,2.9625531338832047,NewAI,10,false,7.180237125530456,7.485496087781351,16290.0
-0.0048169003791238155 * x ^ 1 + 0.00833995351059113 * cosh ( 6.011506415928258E-4 * y ^ 1 * 0.004808152665670783 * y ^ 7 ) + 0.004715403627953481 * y ^ 2 + 10,2.9625531338832047,Random,10,false,NaN,NaN,4040.0
-0.008441616355373356 * x ^ 2 ^ 2 + 0.009506864549510158 * cos ( 0.008001194867270857 * x ^ 2 ) + 10,7.859490657175876,BasicAI,10,false,7.859490657175876,7.859490657175876,1000.0
-0.008441616355373356 * x ^ 2 ^ 2 + 0.009506864549510158 * cos ( 0.008001194867270857 * x ^ 2 ) + 10,7.859490657175876,NewAI,10,false,7.859490657175876,7.859490657175876,6130.0
-0.008441616355373356 * x ^ 2 ^ 2 + 0.009506864549510158 * cos ( 0.008001194867270857 * x ^ 2 ) + 10,7.859490657175876,Random,10,false,7.859490657175876,7.859490657175876,450.0
-0.0059568428200572395 * x ^ 2 - 0.006847287304460842 * cos ( 2.3665626816494535E-4 * y ^ 4 ) ^ 2 + -0.007785642333273451 * y ^ 3 - -0.0031285441014829106 * x ^ 2 + 10,9.065052597538616,BasicAI,10,false,9.065052597538616,9.065052597538616,1370.0
-0.0059568428200572395 * x ^ 2 - 0.006847287304460842 * cos ( 2.3665626816494535E-4 * y ^ 4 ) ^ 2 + -0.007785642333273451 * y ^ 3 - -0.0031285441014829106 * x ^ 2 + 10,9.065052597538616,NewAI,10,false,9.065052597538616,9.065052597538616,10250.0
-0.0059568428200572395 * x ^ 2 - 0.006847287304460842 * cos ( 2.3665626816494535E-4 * y ^ 4 ) ^ 2 + -0.007785642333273451 * y ^ 3 - -0.0031285441014829106 * x ^ 2 + 10,9.065052597538616,Random,10,false,9.065052597538616,9.065052597538616,510.0
0.00828329646386442 * x ^ 3 + 0.0034191156552883383 * log ( 0.0019819887733542162 * x ^ 1 ) * 0.005842774308600988 * y ^ 1 ^ 6 + -0.0071297585581764225 * x ^ 3 + 10,8.417238171037528,BasicAI,10,false,5.396878374733695,5.318537245644545,4280.0
0.00828329646386442 * x ^ 3 + 0.0034191156552883383 * log ( 0.0019819887733542162 * x ^ 1 ) * 0.005842774308600988 * y ^ 1 ^ 6 + -0.0071297585581764225 * x ^ 3 + 10,8.417238171037528,NewAI,10,false,5.269464884659868,5.273732655782866,19630.0
0.00828329646386442 * x ^ 3 + 0.0034191156552883383 * log ( 0.0019819887733542162 * x ^ 1 ) * 0.005842774308600988 * y ^ 1 ^ 6 + -0.0071297585581764225 * x ^ 3 + 10,8.417238171037528,Random,10,false,8.417238171037528,8.417238171037528,630.0
0.0014366002894209097 * abs ( 0.008869813331411404 * x ^ 2 * 0.0018728216314213486 * y ^ 2 * 0.009952941081598696 * y ^ 1 ^ 3 + 0.003565678942388362 * x ^ 1 ) + 10,19.712564279729786,BasicAI,3,true,2.3837113029341848,0.005801524779037531,1933.3333333333333
0.0014366002894209097 * abs ( 0.008869813331411404 * x ^ 2 * 0.0018728216314213486 * y ^ 2 * 0.009952941081598696 * y ^ 1 ^ 3 + 0.003565678942388362 * x ^ 1 ) + 10,19.712564279729786,NewAI,3,true,0.8152140246230036,0.0015180169801294401,11833.333333333334
0.0014366002894209097 * abs ( 0.008869813331411404 * x ^ 2 * 0.0018728216314213486 * y ^ 2 * 0.009952941081598696 * y ^ 1 ^ 3 + 0.003565678942388362 * x ^ 1 ) + 10,19.712564279729786,Random,10,false,9.500693402937003E36,9.500693402937003E36,3550.0
0.003871071015400691 * tanh ( -0.00529706775477035 * x ^ 1 ) + -0.0027089209983183773 * x ^ 2 + 0.0033764505042458304 * x ^ 1 - -0.003454944956441255 * x ^ 1 + 10,9.075398835798826,BasicAI,10,false,9.075398835798826,9.075398835798826,3870.0
0.003871071015400691 * tanh ( -0.00529706775477035 * x ^ 1 ) + -0.0027089209983183773 * x ^ 2 + 0.0033764505042458304 * x ^ 1 - -0.003454944956441255 * x ^ 1 + 10,9.075398835798826,NewAI,10,false,9.075398835798826,9.075398835798826,15230.0
0.003871071015400691 * tanh ( -0.00529706775477035 * x ^ 1 ) + -0.0027089209983183773 * x ^ 2 + 0.0033764505042458304 * x ^ 1 - -0.003454944956441255 * x ^ 1 + 10,9.075398835798826,Random,10,false,9.075398835798826,9.075398835798826,570.0
0.006402553702818011 * tanh ( -0.007274111907051774 * y ^ 1 ) * -0.004224887318100473 * x ^ 3 ^ 3 + -0.005129908112092606 * x ^ 1 + 10,10.264040273662172,BasicAI,10,false,NaN,NaN,10430.0
0.006402553702818011 * tanh ( -0.007274111907051774 * y ^ 1 ) * -0.004224887318100473 * x ^ 3 ^ 3 + -0.005129908112092606 * x ^ 1 + 10,10.264040273662172,NewAI,10,false,NaN,NaN,83900.0
0.006402553702818011 * tanh ( -0.007274111907051774 * y ^ 1 ) * -0.004224887318100473 * x ^ 3 ^ 3 + -0.005129908112092606 * x ^ 1 + 10,10.264040273662172,Random,10,false,NaN,NaN,3150.0
4.0257693237049307E-4 * cosh ( -5.818202705196174E-4 * y ^ 1 ^ 2 + 0.004162395020006311 * x ^ 2 + -5.76972955207481E-4 * y ^ 2 ) + 10,14.140761381524463,BasicAI,3,true,3.800494079263079,0.00638960874871332,1900.0
4.0257693237049307E-4 * cosh ( -5.818202705196174E-4 * y ^ 1 ^ 2 + 0.004162395020006311 * x ^ 2 + -5.76972955207481E-4 * y ^ 2 ) + 10,14.140761381524463,NewAI,3,true,1.0259040124020453,0.0024197666023953873,8166.666666666667
4.0257693237049307E-4 * cosh ( -5.818202705196174E-4 * y ^ 1 ^ 2 + 0.004162395020006311 * x ^ 2 + -5.76972955207481E-4 * y ^ 2 ) + 10,14.140761381524463,Random,10,false,NaN,NaN,3090.0
0.009458753546778453 * log10 ( -0.005014476072091941 * y ^ 4 - 0.007220079004201832 * x ^ 2 ) ^ 2 + 6.023119624704875E-4 * x ^ 1 + 10,15.534635024519675,BasicAI,10,false,2.703964809078998,5.415234579596064,3470.0
0.009458753546778453 * log10 ( -0.005014476072091941 * y ^ 4 - 0.007220079004201832 * x ^ 2 ) ^ 2 + 6.023119624704875E-4 * x ^ 1 + 10,15.534635024519675,NewAI,10,false,2.579164162858293,4.74613429066621,11280.0
0.009458753546778453 * log10 ( -0.005014476072091941 * y ^ 4 - 0.007220079004201832 * x ^ 2 ) ^ 2 + 6.023119624704875E-4 * x ^ 1 + 10,15.534635024519675,Random,10,false,40516.799236434555,3.0023845952203415E7,3000.0
0.001235099987575583 * sqrt ( 0.004514088102102364 * y ^ 2 - 0.006805998604763667 * y ^ 1 ) + 10,14.371033093056296,BasicAI,3,true,3.7470875348887747,0.0051089579785321615,2433.3333333333335
0.001235099987575583 * sqrt ( 0.004514088102102364 * y ^ 2 - 0.006805998604763667 * y ^ 1 ) + 10,14.371033093056296,NewAI,3,true,1.0477478797957782,0.002421241627419818,5933.333333333333
0.001235099987575583 * sqrt ( 0.004514088102102364 * y ^ 2 - 0.006805998604763667 * y ^ 1 ) + 10,14.371033093056296,Random,10,false,3.817936737689255E7,6.414577228772853E7,3660.0
-0.0033311740030397686 * y ^ 1 - 0.0018908375061890525 * x ^ 3 + 10,12.396320587472362,BasicAI,10,false,12.396320587472362,12.396320587472362,1390.0
-0.0033311740030397686 * y ^ 1 - 0.0018908375061890525 * x ^ 3 + 10,12.396320587472362,NewAI,10,false,12.396320587472362,12.396320587472362,6900.0
-0.0033311740030397686 * y ^ 1 - 0.0018908375061890525 * x ^ 3 + 10,12.396320587472362,Random,10,false,12.396320587472362,12.396320587472362,1270.0
-0.004707280463619087 * x ^ 1 ^ 2 + -0.009266989776346634 * y ^ 1 - 2.635193255481416E-4 * sin ( 0.009998600240758701 * x ^ 1 ) + 10,13.674661566482651,BasicAI,10,false,7.803325990560112,11.209167168312543,3540.0
-0.004707280463619087 * x ^ 1 ^ 2 + -0.009266989776346634 * y ^ 1 - 2.635193255481416E-4 * sin ( 0.009998600240758701 * x ^ 1 ) + 10,13.674661566482651,NewAI,10,false,5.670419581110639,9.922681258512869,14360.0
-0.004707280463619087 * x ^ 1 ^ 2 + -0.009266989776346634 * y ^ 1 - 2.635193255481416E-4 * sin ( 0.009998600240758701 * x ^ 1 ) + 10,13.674661566482651,Random,10,false,7398556.561571188,5.9527947676655576E7,2750.0
0.009396909720670726 * atan ( 0.003593032675579125 * x ^ 3 ) ^ 2 + 0.004374982596213844 * x ^ 1 + -1.1654526455596614E-4 * y ^ 2 + 10,12.86963128224449,BasicAI,10,false,5.2694188275984075,5.716344596036541,3230.0
0.009396909720670726 * atan ( 0.003593032675579125 * x ^ 3 ) ^ 2 + 0.004374982596213844 * x ^ 1 + -1.1654526455596614E-4 * y ^ 2 + 10,12.86963128224449,NewAI,10,false,5.395880296434324,5.333827892069296,11990.0
0.009396909720670726 * atan ( 0.003593032675579125 * x ^ 3 ) ^ 2 + 0.004374982596213844 * x ^ 1 + -1.1654526455596614E-4 * y ^ 2 + 10,12.86963128224449,Random,10,false,12.86963128224449,12.86963128224449,690.0
0.0062644156132781815 * log10 ( 0.003361185334870852 * y ^ 1 + 0.0068045818627275 * y ^ 6 ) ^ 2 + -0.008920517054758792 * x ^ 1 * 1.4978957667276084E-4 * x ^ 2 + 10,16.037766876368313,BasicAI,10,false,5.972982449047861,6.016343420738499,3660.0
0.0062644156132781815 * log10 ( 0.003361185334870852 * y ^ 1 + 0.0068045818627275 * y ^ 6 ) ^ 2 + -0.008920517054758792 * x ^ 1 * 1.4978957667276084E-4 * x ^ 2 + 10,16.037766876368313,NewAI,10,false,6.004378094318011,5.983302859838946,14860.0
0.0062644156132781815 * log10 ( 0.003361185334870852 * y ^ 1 + 0.0068045818627275 * y ^ 6 ) ^ 2 + -0.008920517054758792 * x ^ 1 * 1.4978957667276084E-4 * x ^ 2 + 10,16.037766876368313,Random,10,false,16.037766876368313,16.037766876368313,870.0
-0.006971730725363668 * x ^ 2 ^ 2 + -0.0013171075012941868 * y ^ 1 * 0.005859434900919139 * sin ( 0.001158239305373806 * x ^ 2 ) + 10,7.568013165138074,BasicAI,10,false,7.568013165138074,7.568013165138074,1290.0
-0.006971730725363668 * x ^ 2 ^ 2 + -0.0013171075012941868 * y ^ 1 * 0.005859434900919139 * sin ( 0.001158239305373806 * x ^ 2 ) + 10,7.568013165138074,NewAI,10,false,7.568013165138074,7.568013165138074,11180.0
-0.006971730725363668 * x ^ 2 ^ 2 + -0.0013171075012941868 * y ^ 1 * 0.005859434900919139 * sin ( 0.001158239305373806 * x ^ 2 ) + 10,7.568013165138074,Random,10,false,7.568013165138074,7.568013165138074,640.0
-0.008423174361467478 * y ^ 2 ^ 2 + 0.009539281074388995 * x ^ 1 ^ 2 + -4.393940771621585E-4 * y ^ 6 * 0.0024206441696053736 * sin ( -0.006245335695136298 * x ^ 2 ) + 10,5.349785479397429,BasicAI,10,false,5.349785479397429,5.349785479397429,2910.0
-0.008423174361467478 * y ^ 2 ^ 2 + 0.009539281074388995 * x ^ 1 ^ 2 + -4.393940771621585E-4 * y ^ 6 * 0.0024206441696053736 * sin ( -0.006245335695136298 * x ^ 2 ) + 10,5.349785479397429,NewAI,10,false,5.349785479397429,5.349785479397429,21610.0
-0.008423174361467478 * y ^ 2 ^ 2 + 0.009539281074388995 * x ^ 1 ^ 2 + -4.393940771621585E-4 * y ^ 6 * 0.0024206441696053736 * sin ( -0.006245335695136298 * x ^ 2 ) + 10,5.349785479397429,Random,10,false,5.349785479397429,5.349785479397429,990.0
0.004371932387082064 * x ^ 1 + 0.007740375398337531 * x ^ 4 ^ 2 + -0.008806892692897954 * y ^ 1 * 0.006925013141359818 * x ^ 3 + 10,10.14329832269512,BasicAI,10,false,NaN,NaN,12730.0
0.004371932387082064 * x ^ 1 + 0.007740375398337531 * x ^ 4 ^ 2 + -0.008806892692897954 * y ^ 1 * 0.006925013141359818 * x ^ 3 + 10,10.14329832269512,NewAI,10,false,NaN,NaN,108380.0
0.004371932387082064 * x ^ 1 + 0.007740375398337531 * x ^ 4 ^ 2 + -0.008806892692897954 * y ^ 1 * 0.006925013141359818 * x ^ 3 + 10,10.14329832269512,Random,10,false,NaN,NaN,3040.0
-0.007617028605645674 * x ^ 1 - 0.0059820337886845164 * x ^ 4 * 0.0014126560464255056 * abs ( 0.0016091755738875625 * y ^ 1 ) + 10,9.849766482182421,BasicAI,10,false,5.267836101233997,4.979925407710769,3550.0
-0.007617028605645674 * x ^ 1 - 0.0059820337886845164 * x ^ 4 * 0.0014126560464255056 * abs ( 0.0016091755738875625 * y ^ 1 ) + 10,9.849766482182421,NewAI,10,false,7.905631165669098,7.674383584467599,12700.0
-0.007617028605645674 * x ^ 1 - 0.0059820337886845164 * x ^ 4 * 0.0014126560464255056 * abs ( 0.0016091755738875625 * y ^ 1 ) + 10,9.849766482182421,Random,10,false,9.849766482182421,9.849766482182421,570.0
0.0067110472363181425 * tan ( -0.005728269255328072 * x ^ 1 ) * 0.00830686431138734 * x ^ 2 * -0.0010198887982185868 * x ^ 3 + 10,18.64578617022465,BasicAI,3,true,2.1145000271413608,0.0053754649946191,1600.0
0.0067110472363181425 * tan ( -0.005728269255328072 * x ^ 1 ) * 0.00830686431138734 * x ^ 2 * -0.0010198887982185868 * x ^ 3 + 10,18.64578617022465,NewAI,2,true,0.7237501911033539,0.018731494413594785,9800.0
0.0067110472363181425 * tan ( -0.005728269255328072 * x ^ 1 ) * 0.00830686431138734 * x ^ 2 * -0.0010198887982185868 * x ^ 3 + 10,18.64578617022465,Random,10,false,18.64578617022465,15.15688628102739,380.0
0.004413031820787765 * tan ( -8.110150842613351E-4 * x ^ 3 ^ 4 + -0.0037824686918652593 * y ^ 3 - 0.008937633902963883 * y ^ 3 ) * 0.009095562830199445 * y ^ 2 + 10,3.985454028165088,BasicAI,10,false,NaN,NaN,10820.0
0.004413031820787765 * tan ( -8.110150842613351E-4 * x ^ 3 ^ 4 + -0.0037824686918652593 * y ^ 3 - 0.008937633902963883 * y ^ 3 ) * 0.009095562830199445 * y ^ 2 + 10,3.985454028165088,NewAI,10,false,NaN,NaN,85330.0
0.004413031820787765 * tan ( -8.110150842613351E-4 * x ^ 3 ^ 4 + -0.0037824686918652593 * y ^ 3 - 0.008937633902963883 * y ^ 3 ) * 0.009095562830199445 * y ^ 2 + 10,3.985454028165088,Random,10,false,3.985454028165088,NaN,1920.0
0.007645373944834122 * log10 ( -0.0026463622385084727 * x ^ 2 ) ^ 3 + 0.009088183582165083 * y ^ 1 + -5.163808545463488E-4 * y ^ 2 ^ 4 + -0.007061027993427731 * x ^ 1 + 10,11.902391014414135,BasicAI,10,false,11.902391014414135,11.902391014414135,2110.0
0.007645373944834122 * log10 ( -0.0026463622385084727 * x ^ 2 ) ^ 3 + 0.009088183582165083 * y ^ 1 + -5.163808545463488E-4 * y ^ 2 ^ 4 + -0.007061027993427731 * x ^ 1 + 10,11.902391014414135,NewAI,10,false,11.902391014414135,11.902391014414135,18020.0
